miner_id,prob_job_1,prob_job_2
0x5b1a330a83991e80f235880da6f36b1c7e3c5c9f,s3://validator-history/0x5b1a330a83991e80f235880da6f36b1c7e3c5c9f/openhermes-mixtral-8x7b-gptq/heurist-llm-672745175156-2024-05-13T01:58:47.839Z.json,s3://validator-history/0x5b1a330a83991e80f235880da6f36b1c7e3c5c9f/openhermes-mixtral-8x7b-gptq/heurist-llm-647115627646-2024-05-23T08:28:53.538Z.json
0x2f013dd3c3b5ea40a8dbb807b332995cd9901802,s3://validator-history/0x2f013dd3c3b5ea40a8dbb807b332995cd9901802/openhermes-mixtral-8x7b-gptq/heurist-llm-728467269668-2024-05-13T01:59:34.456Z.json,s3://validator-history/0x2f013dd3c3b5ea40a8dbb807b332995cd9901802/openhermes-mixtral-8x7b-gptq/heurist-llm-487000873237-2024-05-23T09:27:36.285Z.json
0x41744b99666732d6660425ac9202fcea62c83f7e,s3://validator-history/0x41744b99666732d6660425ac9202fcea62c83f7e/openhermes-mixtral-8x7b-gptq/heurist-llm-297840292085-2024-05-13T02:00:40.235Z.json,
0xbc030e04f2915b2cbf776090b2fd21b4bccd1842,s3://validator-history/0xbc030e04f2915b2cbf776090b2fd21b4bccd1842/openhermes-mixtral-8x7b-gptq/heurist-llm-930805936097-2024-05-13T02:05:09.502Z.json,
0x9e53c803f72286f396b353fd6c060b8ad500cc46,s3://validator-history/0x9e53c803f72286f396b353fd6c060b8ad500cc46/openhermes-mixtral-8x7b-gptq/heurist-llm-405124859232-2024-05-13T02:06:01.502Z.json,s3://validator-history/0x9e53c803f72286f396b353fd6c060b8ad500cc46/openhermes-mixtral-8x7b-gptq/heurist-llm-687935931020-2024-05-23T09:35:17.057Z.json
0xd7aef90ee6d1a20834b0a013602aec79d6563381,s3://validator-history/0xd7aef90ee6d1a20834b0a013602aec79d6563381/openhermes-mixtral-8x7b-gptq/heurist-llm-768346210891-2024-05-13T02:07:18.663Z.json,s3://validator-history/0xd7aef90ee6d1a20834b0a013602aec79d6563381/openhermes-mixtral-8x7b-gptq/heurist-llm-666711324364-2024-05-23T14:50:03.579Z.json
0xb8b4fe91ab32ef3aa88e34f5847f9c60d3798af4,s3://validator-history/0xb8b4fe91ab32ef3aa88e34f5847f9c60d3798af4/openhermes-mixtral-8x7b-gptq/heurist-llm-174343945403-2024-05-13T02:09:11.874Z.json,
0x6ece1fe72780f3a79a0cfdcfb5671f7d1e358b95,s3://validator-history/0x6ece1fe72780f3a79a0cfdcfb5671f7d1e358b95/openhermes-mixtral-8x7b-gptq/heurist-llm-261001077098-2024-05-13T02:10:42.807Z.json,
0xad7101b5b5c63294523e3d95c5514a7ae11469cb,s3://validator-history/0xad7101b5b5c63294523e3d95c5514a7ae11469cb/openhermes-mixtral-8x7b-gptq/heurist-llm-752867624110-2024-05-13T02:13:01.043Z.json,s3://validator-history/0xad7101b5b5c63294523e3d95c5514a7ae11469cb/openhermes-mixtral-8x7b-gptq/heurist-llm-474067109820-2024-05-23T09:26:58.268Z.json
0xf1d299afacd9ef62e1df1497fa79dc7352be0597,s3://validator-history/0xf1d299afacd9ef62e1df1497fa79dc7352be0597/openhermes-mixtral-8x7b-gptq/heurist-llm-996014034559-2024-05-13T02:13:32.457Z.json,s3://validator-history/0xf1d299afacd9ef62e1df1497fa79dc7352be0597/openhermes-mixtral-8x7b-gptq/heurist-llm-218616547951-2024-05-23T15:21:43.990Z.json
0xe1ab873dd689938852bbc9ba6aa77eb31e9e19fb,s3://validator-history/0xe1ab873dd689938852bbc9ba6aa77eb31e9e19fb/openhermes-mixtral-8x7b-gptq/heurist-llm-159705969762-2024-05-13T02:16:36.779Z.json,s3://validator-history/0xe1ab873dd689938852bbc9ba6aa77eb31e9e19fb/openhermes-mixtral-8x7b-gptq/heurist-llm-742550222881-2024-05-23T09:36:10.103Z.json
0x7af4579cbe1135d7b92b88d5dfb5ffbb6091b6ba,s3://validator-history/0x7af4579cbe1135d7b92b88d5dfb5ffbb6091b6ba/openhermes-mixtral-8x7b-gptq/heurist-llm-468116419020-2024-05-13T02:16:36.881Z.json,
0xb515b581567d3f1901f6c6aa5a68b89f6048f857,s3://validator-history/0xb515b581567d3f1901f6c6aa5a68b89f6048f857/openhermes-mixtral-8x7b-gptq/heurist-llm-715793045564-2024-05-13T02:18:16.132Z.json,
0x936fb2c30152e6363b07287e73b27db76489d6c7,s3://validator-history/0x936fb2c30152e6363b07287e73b27db76489d6c7/openhermes-mixtral-8x7b-gptq/heurist-llm-203258618495-2024-05-13T02:19:05.519Z.json,s3://validator-history/0x936fb2c30152e6363b07287e73b27db76489d6c7/openhermes-mixtral-8x7b-gptq/heurist-llm-934010830083-2024-05-23T12:07:25.206Z.json
0xc63c7c3c6b20f3d5dd2e4f5a2e2742cd06fc2ca4,s3://validator-history/0xc63c7c3c6b20f3d5dd2e4f5a2e2742cd06fc2ca4/openhermes-mixtral-8x7b-gptq/heurist-llm-775310502021-2024-05-13T02:20:10.964Z.json,
0x7788c1df906a215eea28ac2ee870946e0ed3d994,s3://validator-history/0x7788c1df906a215eea28ac2ee870946e0ed3d994/openhermes-mixtral-8x7b-gptq/heurist-llm-294074959412-2024-05-13T02:20:47.054Z.json,
0x90cb17be35ec991be9e10aed0120ff75849de69d,s3://validator-history/0x90cb17be35ec991be9e10aed0120ff75849de69d/openhermes-mixtral-8x7b-gptq/heurist-llm-190540521090-2024-05-13T02:27:12.964Z.json,s3://validator-history/0x90cb17be35ec991be9e10aed0120ff75849de69d/openhermes-mixtral-8x7b-gptq/heurist-llm-948271370790-2024-05-23T11:09:30.334Z.json
0xaafe6ada80ad0d070e20e64ee1971e1d4ca9c8b8,s3://validator-history/0xaafe6ada80ad0d070e20e64ee1971e1d4ca9c8b8/openhermes-mixtral-8x7b-gptq/heurist-llm-329448877021-2024-05-13T02:25:47.867Z.json,s3://validator-history/0xaafe6ada80ad0d070e20e64ee1971e1d4ca9c8b8/openhermes-mixtral-8x7b-gptq/heurist-llm-164395371731-2024-05-23T15:43:14.932Z.json
0x3ed181e3536f8eb709f2bfdaeb393fe4d2224eef,s3://validator-history/0x3ed181e3536f8eb709f2bfdaeb393fe4d2224eef/openhermes-mixtral-8x7b-gptq/heurist-llm-635775578385-2024-05-13T02:28:49.739Z.json,
0x4075187afc281ccb58016606ec4f3302ec734689,s3://validator-history/0x4075187afc281ccb58016606ec4f3302ec734689/openhermes-mixtral-8x7b-gptq/heurist-llm-346324380954-2024-05-13T02:33:06.761Z.json,s3://validator-history/0x4075187afc281ccb58016606ec4f3302ec734689/openhermes-mixtral-8x7b-gptq/heurist-llm-173591939683-2024-05-23T12:33:06.590Z.json
0x4428c888431028f21907f440cbdca29fa17372a2,s3://validator-history/0x4428c888431028f21907f440cbdca29fa17372a2/openhermes-mixtral-8x7b-gptq/heurist-llm-186547113574-2024-05-13T02:28:31.731Z.json,s3://validator-history/0x4428c888431028f21907f440cbdca29fa17372a2/openhermes-mixtral-8x7b-gptq/heurist-llm-262001517985-2024-05-23T14:06:15.611Z.json
0x71c092f3728eb3185e135b2ceba79f6a5a84ee07,s3://validator-history/0x71c092f3728eb3185e135b2ceba79f6a5a84ee07/openhermes-mixtral-8x7b-gptq/heurist-llm-315664353150-2024-05-13T02:31:07.478Z.json,
0xf74c46ac1ed250a85a1aed4994d6e52686b440cf,s3://validator-history/0xf74c46ac1ed250a85a1aed4994d6e52686b440cf/openhermes-mixtral-8x7b-gptq/heurist-llm-447364161074-2024-05-13T02:32:25.233Z.json,
0xc57c8ffec4e1c6615ee6eebc4a340d2df69902f0,s3://validator-history/0xc57c8ffec4e1c6615ee6eebc4a340d2df69902f0/openhermes-mixtral-8x7b-gptq/heurist-llm-470706623226-2024-05-13T02:36:04.106Z.json,s3://validator-history/0xc57c8ffec4e1c6615ee6eebc4a340d2df69902f0/openhermes-mixtral-8x7b-gptq/heurist-llm-411631009293-2024-05-23T16:58:12.081Z.json
0x92c8e32075bbd92a1001040bbe8a8e92105707dc,s3://validator-history/0x92c8e32075bbd92a1001040bbe8a8e92105707dc/openhermes-mixtral-8x7b-gptq/heurist-llm-366974398220-2024-05-13T02:33:41.904Z.json,s3://validator-history/0x92c8e32075bbd92a1001040bbe8a8e92105707dc/openhermes-mixtral-8x7b-gptq/heurist-llm-162655608216-2024-05-23T11:44:22.193Z.json
0x82552cd6e905b6bf79c0c0029dd56d226a28434a,s3://validator-history/0x82552cd6e905b6bf79c0c0029dd56d226a28434a/openhermes-mixtral-8x7b-gptq/heurist-llm-456638613869-2024-05-13T02:35:17.048Z.json,s3://validator-history/0x82552cd6e905b6bf79c0c0029dd56d226a28434a/openhermes-mixtral-8x7b-gptq/heurist-llm-808092474453-2024-05-23T17:03:58.608Z.json
0x8c447d141eec25ff4f46c8dac6a31ea7af1ff020,s3://validator-history/0x8c447d141eec25ff4f46c8dac6a31ea7af1ff020/openhermes-mixtral-8x7b-gptq/heurist-llm-770361695545-2024-05-13T02:37:28.894Z.json,s3://validator-history/0x8c447d141eec25ff4f46c8dac6a31ea7af1ff020/openhermes-mixtral-8x7b-gptq/heurist-llm-818275636116-2024-05-23T12:47:21.227Z.json
0xcffb16b46eaadc5a4db34875f1e14220567366dd-df1bb0,s3://validator-history/0xcffb16b46eaadc5a4db34875f1e14220567366dd-df1bb0/openhermes-mixtral-8x7b-gptq/heurist-llm-772226002347-2024-05-13T02:40:08.827Z.json,
0xa2fcf34e31dabda738eff1e5f2b86ecbf38a17c7,s3://validator-history/0xa2fcf34e31dabda738eff1e5f2b86ecbf38a17c7/openhermes-mixtral-8x7b-gptq/heurist-llm-855653963487-2024-05-13T02:41:28.295Z.json,
0x7c4fdbe4736569cf689605386b39bfc64a9e11c7,s3://validator-history/0x7c4fdbe4736569cf689605386b39bfc64a9e11c7/openhermes-mixtral-8x7b-gptq/heurist-llm-376082734565-2024-05-13T02:42:41.301Z.json,s3://validator-history/0x7c4fdbe4736569cf689605386b39bfc64a9e11c7/openhermes-mixtral-8x7b-gptq/heurist-llm-556835288308-2024-05-23T12:49:25.137Z.json
0xb6f05df73b2db5f0a09c73630ff387312ebd7583,s3://validator-history/0xb6f05df73b2db5f0a09c73630ff387312ebd7583/openhermes-mixtral-8x7b-gptq/heurist-llm-765802490113-2024-05-13T02:44:46.166Z.json,
0x1f64fa1614c759448943eb0001a176b56b87451d,s3://validator-history/0x1f64fa1614c759448943eb0001a176b56b87451d/openhermes-mixtral-8x7b-gptq/heurist-llm-348625236042-2024-05-13T02:46:33.893Z.json,
0x3bc6fba4646e062743330833d1511ca966cb9f62,s3://validator-history/0x3bc6fba4646e062743330833d1511ca966cb9f62/openhermes-mixtral-8x7b-gptq/heurist-llm-782527839284-2024-05-13T02:51:30.318Z.json,s3://validator-history/0x3bc6fba4646e062743330833d1511ca966cb9f62/openhermes-mixtral-8x7b-gptq/heurist-llm-929812423173-2024-05-23T16:05:34.726Z.json
0x9e912ea1fedb4b261545be0f7280b24e53f22e6d,s3://validator-history/0x9e912ea1fedb4b261545be0f7280b24e53f22e6d/openhermes-mixtral-8x7b-gptq/heurist-llm-835265752908-2024-05-13T02:49:24.286Z.json,
0xf119745f50f1f7a8124946b62c42cbee62f12975,s3://validator-history/0xf119745f50f1f7a8124946b62c42cbee62f12975/openhermes-mixtral-8x7b-gptq/heurist-llm-244015735710-2024-05-13T02:54:05.867Z.json,
0x516116e548c28fdd4df4a576af3109a8df86c8d2,s3://validator-history/0x516116e548c28fdd4df4a576af3109a8df86c8d2/openhermes-mixtral-8x7b-gptq/heurist-llm-314757615969-2024-05-13T02:53:01.049Z.json,s3://validator-history/0x516116e548c28fdd4df4a576af3109a8df86c8d2/openhermes-mixtral-8x7b-gptq/heurist-llm-246058716123-2024-05-23T11:52:14.257Z.json
0x50da4613eeffd35841dcdb4e476f82cf67824449,s3://validator-history/0x50da4613eeffd35841dcdb4e476f82cf67824449/openhermes-mixtral-8x7b-gptq/heurist-llm-616624985431-2024-05-13T02:54:53.517Z.json,s3://validator-history/0x50da4613eeffd35841dcdb4e476f82cf67824449/openhermes-mixtral-8x7b-gptq/heurist-llm-784768549132-2024-05-23T11:11:29.688Z.json
0xf3a37caa199ceb9c43e1341ada4210beab86f4a4,s3://validator-history/0xf3a37caa199ceb9c43e1341ada4210beab86f4a4/openhermes-mixtral-8x7b-gptq/heurist-llm-904224633820-2024-05-13T02:57:29.433Z.json,
0xd18005a788f17e38d554013fdb64d8e1bcc31993,s3://validator-history/0xd18005a788f17e38d554013fdb64d8e1bcc31993/openhermes-mixtral-8x7b-gptq/heurist-llm-446050559467-2024-05-13T02:56:59.539Z.json,s3://validator-history/0xd18005a788f17e38d554013fdb64d8e1bcc31993/openhermes-mixtral-8x7b-gptq/heurist-llm-591116414205-2024-05-23T17:51:42.658Z.json
0x184cda74144e960d1927db10adb3ef23b2ffac88,s3://validator-history/0x184cda74144e960d1927db10adb3ef23b2ffac88/openhermes-mixtral-8x7b-gptq/heurist-llm-226890049284-2024-05-13T02:59:09.735Z.json,
0x95cd4d9e1e0b03b63be02236474046be01ef78bb,s3://validator-history/0x95cd4d9e1e0b03b63be02236474046be01ef78bb/openhermes-mixtral-8x7b-gptq/heurist-llm-303658858405-2024-05-13T03:00:08.593Z.json,s3://validator-history/0x95cd4d9e1e0b03b63be02236474046be01ef78bb/openhermes-mixtral-8x7b-gptq/heurist-llm-918189342721-2024-05-23T09:55:05.316Z.json
0xc6378fcd19857e9fff661c2f3000e020fbf4d15c,s3://validator-history/0xc6378fcd19857e9fff661c2f3000e020fbf4d15c/openhermes-mixtral-8x7b-gptq/heurist-llm-560257748025-2024-05-13T03:07:10.452Z.json,s3://validator-history/0xc6378fcd19857e9fff661c2f3000e020fbf4d15c/openhermes-mixtral-8x7b-gptq/heurist-llm-784129799554-2024-05-23T11:36:51.886Z.json
0x19bd3442756264aa28fe56a3d5b1c84e7482bc04,s3://validator-history/0x19bd3442756264aa28fe56a3d5b1c84e7482bc04/openhermes-mixtral-8x7b-gptq/heurist-llm-429422486073-2024-05-13T03:04:40.822Z.json,s3://validator-history/0x19bd3442756264aa28fe56a3d5b1c84e7482bc04/openhermes-mixtral-8x7b-gptq/heurist-llm-913080769358-2024-05-23T15:51:10.754Z.json
0x4cc6c0ea2c100b76ac9b715f27e23027ca373a47,s3://validator-history/0x4cc6c0ea2c100b76ac9b715f27e23027ca373a47/openhermes-mixtral-8x7b-gptq/heurist-llm-914689958735-2024-05-13T03:08:32.080Z.json,s3://validator-history/0x4cc6c0ea2c100b76ac9b715f27e23027ca373a47/openhermes-mixtral-8x7b-gptq/heurist-llm-976495530251-2024-05-23T14:58:37.517Z.json
0x06b8740a680521b2be9a874ea298f6229776ffdc,s3://validator-history/0x06b8740a680521b2be9a874ea298f6229776ffdc/openhermes-mixtral-8x7b-gptq/heurist-llm-674456782885-2024-05-13T03:06:40.720Z.json,s3://validator-history/0x06b8740a680521b2be9a874ea298f6229776ffdc/openhermes-mixtral-8x7b-gptq/heurist-llm-883650289246-2024-05-23T17:50:16.405Z.json
0x4921710866890f679c262fc7906cfc95886f6b96,s3://validator-history/0x4921710866890f679c262fc7906cfc95886f6b96/openhermes-mixtral-8x7b-gptq/heurist-llm-437977821462-2024-05-13T03:09:14.153Z.json,s3://validator-history/0x4921710866890f679c262fc7906cfc95886f6b96/openhermes-mixtral-8x7b-gptq/heurist-llm-787126834804-2024-05-23T09:11:43.148Z.json
0x108cadc3572724cb0101f6023d3c3ce15edcb367,s3://validator-history/0x108cadc3572724cb0101f6023d3c3ce15edcb367/openhermes-mixtral-8x7b-gptq/heurist-llm-796200292643-2024-05-13T03:11:29.957Z.json,
0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61,s3://validator-history/0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61/openhermes-mixtral-8x7b-gptq/heurist-llm-799791753313-2024-05-13T03:13:30.327Z.json,s3://validator-history/0xe2c2c5e47863257ef52e8d3f01c7bcc8987fcf61/openhermes-mixtral-8x7b-gptq/heurist-llm-455031522784-2024-05-23T10:57:17.616Z.json
0x00c81cb6f9c04b44d54c39876d82aa7eeadad903,s3://validator-history/0x00c81cb6f9c04b44d54c39876d82aa7eeadad903/openhermes-mixtral-8x7b-gptq/heurist-llm-532031072083-2024-05-13T03:15:43.105Z.json,
0xf502a1a4a04a98228d20b6d440deba559dc8b248,s3://validator-history/0xf502a1a4a04a98228d20b6d440deba559dc8b248/openhermes-mixtral-8x7b-gptq/heurist-llm-437283193920-2024-05-13T03:18:52.330Z.json,s3://validator-history/0xf502a1a4a04a98228d20b6d440deba559dc8b248/openhermes-mixtral-8x7b-gptq/heurist-llm-347265469531-2024-05-23T08:43:52.077Z.json
0xc104c24768f3480d228016bef2dff77b04d32ae8,s3://validator-history/0xc104c24768f3480d228016bef2dff77b04d32ae8/openhermes-mixtral-8x7b-gptq/heurist-llm-989017022425-2024-05-13T03:20:17.946Z.json,s3://validator-history/0xc104c24768f3480d228016bef2dff77b04d32ae8/openhermes-mixtral-8x7b-gptq/heurist-llm-684455194854-2024-05-23T15:53:36.694Z.json
0x8eb304b82e90e08870411c72276d7875066014f3,s3://validator-history/0x8eb304b82e90e08870411c72276d7875066014f3/openhermes-mixtral-8x7b-gptq/heurist-llm-787950324119-2024-05-13T03:22:49.501Z.json,
0x664f44b1f5ced3546f330fcd8a727a6ab6ac05a0,s3://validator-history/0x664f44b1f5ced3546f330fcd8a727a6ab6ac05a0/openhermes-mixtral-8x7b-gptq/heurist-llm-709155425050-2024-05-13T03:26:11.660Z.json,s3://validator-history/0x664f44b1f5ced3546f330fcd8a727a6ab6ac05a0/openhermes-mixtral-8x7b-gptq/heurist-llm-903425146838-2024-05-23T12:55:28.411Z.json
0xd67fffc405289f9f651f801ad544601b8f8eb350,s3://validator-history/0xd67fffc405289f9f651f801ad544601b8f8eb350/openhermes-mixtral-8x7b-gptq/heurist-llm-983966316404-2024-05-13T03:27:13.006Z.json,
0x19ebe902e57d34587ca947b89b913733182eb38a,s3://validator-history/0x19ebe902e57d34587ca947b89b913733182eb38a/openhermes-mixtral-8x7b-gptq/heurist-llm-788644186799-2024-05-13T03:29:31.028Z.json,s3://validator-history/0x19ebe902e57d34587ca947b89b913733182eb38a/openhermes-mixtral-8x7b-gptq/heurist-llm-213677664913-2024-05-23T19:09:13.239Z.json
0x13d57f7e38e138f5d811df450a01d58870a015f1,s3://validator-history/0x13d57f7e38e138f5d811df450a01d58870a015f1/openhermes-mixtral-8x7b-gptq/heurist-llm-257597592240-2024-05-13T03:31:53.486Z.json,
0x751eb05dbe048ee5cddadb275392cc41bc33a03b,s3://validator-history/0x751eb05dbe048ee5cddadb275392cc41bc33a03b/openhermes-mixtral-8x7b-gptq/heurist-llm-489484047819-2024-05-13T03:31:29.744Z.json,s3://validator-history/0x751eb05dbe048ee5cddadb275392cc41bc33a03b/openhermes-mixtral-8x7b-gptq/heurist-llm-514261442685-2024-05-23T14:13:58.308Z.json
0x7f967730813e6a72c87ac793d9ca4f64c1f85cfa,s3://validator-history/0x7f967730813e6a72c87ac793d9ca4f64c1f85cfa/openhermes-mixtral-8x7b-gptq/heurist-llm-764213073513-2024-05-13T03:35:11.954Z.json,s3://validator-history/0x7f967730813e6a72c87ac793d9ca4f64c1f85cfa/openhermes-mixtral-8x7b-gptq/heurist-llm-391649029894-2024-05-23T13:56:34.767Z.json
0x6be4124a6eb88eee88b19570fb3fd490a745d306,s3://validator-history/0x6be4124a6eb88eee88b19570fb3fd490a745d306/openhermes-mixtral-8x7b-gptq/heurist-llm-454676034834-2024-05-13T03:35:58.969Z.json,s3://validator-history/0x6be4124a6eb88eee88b19570fb3fd490a745d306/openhermes-mixtral-8x7b-gptq/heurist-llm-517780571783-2024-05-23T13:47:56.051Z.json
0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75,s3://validator-history/0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75/openhermes-mixtral-8x7b-gptq/heurist-llm-430545524741-2024-05-13T03:38:46.514Z.json,s3://validator-history/0x3fbe811eedc58ac18de6079d4acbfd8d3cc21f75/openhermes-mixtral-8x7b-gptq/heurist-llm-271444436463-2024-05-23T11:28:51.102Z.json
0x2687a6ad6323a382f5ffcc8e880ceafeb76876c8,s3://validator-history/0x2687a6ad6323a382f5ffcc8e880ceafeb76876c8/openhermes-mixtral-8x7b-gptq/heurist-llm-307818330384-2024-05-13T03:38:58.290Z.json,s3://validator-history/0x2687a6ad6323a382f5ffcc8e880ceafeb76876c8/openhermes-mixtral-8x7b-gptq/heurist-llm-417057439591-2024-05-23T16:25:36.423Z.json
0x49acaa3c9fb4b1891950f014935da59114c79ebc,s3://validator-history/0x49acaa3c9fb4b1891950f014935da59114c79ebc/openhermes-mixtral-8x7b-gptq/heurist-llm-396215253328-2024-05-13T03:40:52.447Z.json,
0xda1cd404501caed13378f1a0b4cb379041951329,s3://validator-history/0xda1cd404501caed13378f1a0b4cb379041951329/openhermes-mixtral-8x7b-gptq/heurist-llm-453016703657-2024-05-13T03:43:33.669Z.json,s3://validator-history/0xda1cd404501caed13378f1a0b4cb379041951329/openhermes-mixtral-8x7b-gptq/heurist-llm-941466474177-2024-05-23T08:54:38.622Z.json
0xb68114ebb4b8d61becc76e8c5048407e0b934ea2,s3://validator-history/0xb68114ebb4b8d61becc76e8c5048407e0b934ea2/openhermes-mixtral-8x7b-gptq/heurist-llm-775995538967-2024-05-13T03:50:19.384Z.json,
0xfb1e0355c6513826711793b6dcab75ffdd378f0f,s3://validator-history/0xfb1e0355c6513826711793b6dcab75ffdd378f0f/openhermes-mixtral-8x7b-gptq/heurist-llm-245434061317-2024-05-13T03:45:21.394Z.json,
